row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress
1185,334911765,0.01,1,213.9789867,-62.90662564,10.4877,2333.93,0.889567,2.1633,1078.4,38,2,2,1.15539336,1.13,5586.225,4.39908,11.3273,0.0705
1186,335499997,0.01,1,179.1638533,-12.37749047,8.98207,1543.52,0.433572,1.16805,997.115,9,1,3,1.80125153,1.102,5880.25,3.98784,35.65873,0.584024
1187,335630746,0.01,1,199.3341208,-15.27359256,8.69009,1569.45,4.63372,3.76138,6997.78,10,1,3,1.71590364,1.428,6542.814,4.14361,140.0128,0.414245
1188,335655755,0.01,1,216.7653081,78.76286005,11.8921,2395.94,11.7633,4.25198,4472.35,40,3,3,1.72233939,1.07,5800.955,4.00964,17.8798,0.257223
1189,336075472,0.01,1,276.8622187,45.45400782,10.6329,2393.41,13.6147,5.99193,1349.32,40,2,3,0.650881946,0.65,4255,4.55825,9.30276,0.193268
1190,336128819,0.01,1,281.1765245,36.56236821,11.7371,2017.7,7.85171,1.60837,4065.59,26,1,1,0.34388,0.327134,3882.415,4.87998,10.28689,0.0904
1191,336732616,0.01,1,312.4574386,-24.42876106,11.5232,1327.25,3.54781,3.50607,10379.1,1,1,4,1.2507031,1.27,6296,4.33006,80.11208,0.332465
1192,337129672,0.01,1,33.62971563,8.080136852,10.6029,2448.75,18.9495,2.8136,3012.26,42,3,3,0.712244153,0.68,4381.5,4.55296,11.23991,0.161945
1193,337385330,0.01,1,110.3047725,17.58881006,10.1857,2515.71,15.5344,3.48259,1241.33,46,3,3,0.5519128,0.592837,4135.93,4.64627,11.54218,0.112267
1194,339672028,0.01,1,110.512481,-57.38488873,9.3935,1470.32,10.3312,5.82729,4555.57,6,4,4,1.72550535,1.04,5686.25,3.97993,76.30233,0.466507
1195,339733013,0.01,0,110.8520692,-58.69676587,10.0793,1468.9,2.81926,2.52767,499.078,6,4,3,1.26778412,1.07,5834.2,4.22728,9.152357,0.120816
1196,340458804,0.01,1,115.6390897,-58.6233051,10.3607,2234.01,13.6748,9.21604,627.938,34,4,4,1.45134974,1.9,7636,4.35405,8.174946,0.25314
1197,341186896,0.01,1,118.8642262,-58.22211321,9.6171,2037.52,1.50814,2.77249,740.3,27,4,1,1.39212739,1.39,6134.90039,4.35074,11.65121,0.0724
1198,341419787,0.01,1,120.1533303,-54.50895306,10.7607,2230.85,21.0682,3.37542,3577.92,34,3,4,2.12381053,1.12,5441,3.89019,23.67336,1.08483
1199,341420329,0.01,1,120.1480816,-54.87856297,10.6348,2232.45,5.23406,3.72114,20792.8,34,3,4,1.5329423,1.79,7074.14258,4.30354,167.498,0.836631
1200,341544930,0.01,1,201.6148769,65.30626409,10.0049,2423.38,7.64125,2.79613,6212.54,41,4,1,2.32563853,,6496.733,,61.40025,1.39807
1201,341630071,0.01,1,155.6423033,83.08371666,10.7047,2395.61,20.1343,5.61466,2963.85,40,4,2,1.40237129,1.15,5918.425,4.24693,21.44204,0.270886
1202,341729521,0.01,0,121.3199015,-59.57978688,9.7727,2230.15,8.41349,3.55683,17479.6,34,4,4,0.942057669,1.04,5611.5,4.52163,175.1266,1.77842
1203,342167886,0.01,1,122.8905504,-57.31523436,11.7498,2237.11,14.1844,4.86521,5190.24,34,3,4,1.903105,1.42,5959.925,4.07404,20.77977,0.308317
1204,343648136,0.01,1,272.3118113,-76.30076113,10.4613,2362.14,1.6549,2.93459,818.969,39,3,1,1.515678,1.14,5518,4.20265,14.08005,0.792827
1205,346418409,0.01,1,344.6100927,39.65887602,10.9243,1740.96,2.75589,3.36057,3003.33,16,1,4,0.688742936,0.827,4978.347,4.66918,22.98903,1.68029
1206,347098457,0.01,0,117.4702438,-16.02342442,10.4856,2230.21,3.15104,2.96574,2025.11,34,2,3,49.1612,,4129.65,,15.77481,1.48287
1207,347329162,0.01,1,183.3662118,23.05567499,11.5384,1902.72,4.61721,3.58881,11180.7,22,1,1,1.25027061,1.04,5476,4.36164,72.79986,0.381025
1208,347332255,0.01,1,189.8395999,20.02778798,7.6621,1932.76,5.64196,3.08715,543.839,23,1,2,0.7684347,0.91,5340.267,4.61016,7.219106,0.0657
1209,348770361,0.01,1,46.68607308,-82.31639106,11.4964,1627.46,2.76886,4.74251,3165.15,12,3,3,0.9849,,5792.5,,30.23583,0.254394
1210,348995212,0.01,1,107.1558788,-64.23294407,11.5547,2036.49,0.345787,0.815054,2450.87,27,4,3,0.9803538,1.23,6282,4.48531,19.07834,0.0812
1211,349071261,0.01,1,75.81409752,24.22333391,10.3099,2476.18,2.78745,1.76756,8014.23,46,4,1,1.56388617,1.288,5458,4.33705,93.82687,0.883778
1212,349088467,0.01,1,185.33198,-14.06222443,9.62418,2283.08,2.58621,1.81339,2335.67,36,1,4,2.43175888,1.044,5635.4,3.72275,27.45177,0.906696
1213,349488688,0.01,1,253.7848175,20.4913316,8.40302,1986.05,8.35889,6.32622,620.78,25,1,4,1.4371469,1.25,6160.06641,4.24509,13.52719,0.226884
1214,349576261,0.01,1,112.010117,-63.51782371,11.5326,2338.09,19.2525,4.02766,5901.34,38,4,3,1.17582142,1.09,5832.75,4.28007,18.01618,0.315956
1215,349790953,0.01,0,113.454795,-61.29248173,10.3357,1325.94,1.55205,3.33341,5520.82,1,4,3,11.6316729,,4732.655,,33.19062,1.6667
1216,349827430,0.01,1,161.9097959,71.65587687,7.9179,1684.82,5.55139,4.31418,8612.13,14,4,3,1.51238966,1.25,6403.875,4.15506,144.2804,0.345074
1217,350020859,0.01,1,154.6710744,10.12902916,8.74761,2532.38,11.8142,5.56494,1504.89,46,4,2,1.75741482,0.992,5600.5,3.93083,43.31632,0.192411
1218,350023518,0.01,1,154.8690981,6.582972823,8.1644,2529.98,8.03777,1.65741,615.236,46,4,2,0.7684903,0.83,5043.9834,4.56836,14.45739,0.039
1219,350033870,0.01,1,155.0724431,7.273922708,8.8471,2526.89,2.20847,4.60195,160.547,46,4,2,1.75219536,1.18,6024.65771,4.05919,11.58861,0.17106
1220,350132371,0.01,1,329.0908843,68.99818864,9.25755,1739.13,1.03177,1.76903,5735.64,16,2,4,1.52072012,1.105,5810.56641,4.13253,114.8627,0.884515
1221,350153977,0.01,1,53.15926132,-81.25074373,10.6513,1626.55,3.18418,2.36726,714.404,12,3,3,0.9835626,0.96,5589.05029,4.37601,8.110147,0.0876
1222,350293646,0.01,1,131.107097,1.860029599,10.0471,2235.24,8.52324,2.78268,17619.3,34,1,3,0.841316462,0.894,5219.1,4.54438,92.72286,0.501452
1223,350332997,0.01,1,84.08152688,-54.1912051,11.7611,1598.32,1.91758,1.45884,2453.62,11,4,4,2.1707437,0.97,5332,3.78345,11.46443,0.0685
1224,350445771,0.01,0,85.46748428,-56.74053775,11.0932,1326.8,3.19135,2.0951,4015.34,1,4,4,1.71770716,1.32,6818.6665,3.96112,12.52193,1.04755
1225,350575997,0.01,1,246.6213719,-63.45784432,9.7688,2363.26,2.01317,1.33941,980.672,39,2,3,1.75076,1.98,8003.4,4.24828,16.21613,0.0737
1226,350618622,0.01,1,87.40172456,-54.91070911,8.5822,1363.23,12.8191,4.8843,2332.02,2,4,4,1.43306732,1.31,6088,4.30743,31.85102,0.78889
1227,350743714,0.01,1,88.88620324,-57.29057396,9.6686,1388.3,15.5151,3.51179,6572,3,4,4,1.40543211,,6534.79,,60.81969,0.571583
1228,350995812,0.01,1,291.9213834,36.52987179,8.5011,2393.21,2.97242,1.5504,7152.92,40,1,2,,,8562.5,,63.72229,0.775201
1229,351601843,0.01,1,309.9722426,-65.44944126,11.1186,1654.25,0.60489,1.16056,959.526,13,2,2,0.580337,0.571742,4186,4.66791,11.50505,0.220049
1230,351603103,0.01,1,310.0865768,-63.78985448,10.5598,2037.66,2.94193,4.86451,4449.85,27,2,2,2.56365871,,4681,,25.31654,2.43225
1231,352239069,0.01,1,292.1960689,58.61475682,10.9425,1739.54,14.4237,3.54133,2021.63,16,2,1,1.05561221,1.174,6051.5,4.48494,8.99872,0.142359
1232,352413427,0.01,1,15.59819748,37.18548299,8.297,1769.79,5.25491,3.23797,540.538,17,1,1,0.9935052,1.09,5959.6665,4.48217,9.731541,0.0871
1233,352764091,0.01,1,308.7472955,63.47531793,8.593,1714.69,9.5902,4.86399,575.204,15,2,1,1.24972892,1.07,5811.233,4.30161,10.25102,0.121493
1234,353367071,0.01,1,89.93486334,33.50699714,9.84095,2474.98,2.37523,3.23433,1965.61,46,1,4,2.204984,1.888,7164.25,4.06456,52.17252,1.61716
1235,353475866,0.01,1,90.30846478,34.77316688,10.6714,1817.69,1.76627,1.3492,1023.47,19,1,4,0.46126,0.4585,3749.00977,4.77152,10.76492,0.0536
1236,354518617,0.01,1,82.55835099,-42.69732738,8.2731,1471.55,9.40909,2.25608,835.249,6,3,4,0.654314,0.63,4036.33984,4.5969,8.335679,0.078
1237,354944123,0.01,1,324.3869306,-77.9787531,11.0318,1659.35,10.6887,2.72349,1590.9,13,3,1,0.598175,0.586597,4287.59,4.65275,7.671256,0.127992
1238,355446093,0.01,1,350.8698415,-52.17592763,11.7493,2063.24,15.9375,4.53953,4172.29,28,2,2,1.58225083,1.16,6093.05,4.12168,16.6942,1.90461
1239,355800238,0.01,1,132.3015125,-60.33501722,11.7785,2255.24,1.45097,1.36679,7139.08,35,3,4,1.18650436,1.32,6307,4.37386,32.92721,0.683394
1240,355867695,0.01,1,157.1459367,65.85455064,10.8116,1684.01,3.1273,1.95963,1163.88,14,4,3,0.634734035,0.66,4351.2,4.5756,9.596937,0.0585
1241,356158613,0.01,1,300.707846,39.66814924,10.745,1713.01,15.8812,2.92772,1614.03,15,1,1,0.5609925,0.591652,4155.35,4.64751,7.537082,0.104874
1242,356235833,0.01,1,260.0966112,20.28260932,9.1597,1984.37,1.26903,1.05409,698.987,25,1,4,0.9449899,0.96,5503,4.46235,19.12891,0.0301
1243,356453768,0.01,1,134.1908343,-61.37146411,10.4879,2255.25,2.33267,4.07291,2323.75,35,3,4,1.592651,1.21,5986.5,4.13617,23.87645,2.03645
1244,356473034,0.01,1,117.0269692,50.22581142,10.4467,1843.22,2.61583,2.65304,13160.5,20,1,1,1.10222089,0.902,5167.9,4.32246,87.94929,0.252539
1245,356590734,0.01,1,172.157304,-78.80163654,9.8722,2362.08,4.82948,2.66318,8342.71,39,3,4,2.04546022,1.35,5877.5,3.98574,120.748,0.673975
1246,356710041,0.01,1,192.5772047,26.15952438,9.0024,1932.29,19.5081,12.4403,1325.59,23,1,2,2.60733676,1.02,5807.6665,3.56597,18.3586,0.446651
1247,356747847,0.01,1,175.3360195,-78.16301952,9.9055,2336.49,14.6582,2.88714,1231.91,38,3,1,5.109186,,4851.625,,7.71577,0.955895
1248,356867115,0.01,1,275.8631336,71.58137836,10.5216,1765.35,6.10207,1.66123,1461.94,17,3,2,0.7176125,0.77,4820.43652,4.59589,9.651353,0.110935
1249,356868487,0.01,1,275.8391051,69.86193815,11.7167,2393.96,19.9081,10.2201,10101,40,3,2,1.18705654,,6531.3125,,20.90305,0.983054
1250,356919658,0.01,1,273.5807686,57.99289015,11.2542,1956.28,1.42639,1.93167,1963.13,24,2,2,1.28919446,1.29,6388,4.3079,19.69676,0.739158
1251,356978132,0.01,1,273.7816305,56.87827405,9.90051,1718.9,10.4007,2.49344,2241.94,15,2,2,1.23305631,1.331,6557.75,4.35362,16.13258,0.941248
1252,357416482,0.01,1,228.9500728,27.36176853,8.2057,1955.91,5.4983,2.2689,12002.7,24,1,3,1.56690013,,6128.1665,,219.5202,1.0016
1253,357457104,0.01,1,315.540896,45.77574083,9.521,1712.42,1.74802,3.61857,1764.04,15,1,1,,,3280.25,,16.31836,1.80929
1254,357501308,0.01,1,229.8381382,29.20617426,8.962,1958.25,7.43712,2.69704,1296.39,24,1,3,0.5981635,0.66,4274.22461,4.66932,14.42614,0.448152
1255,357536526,0.01,1,137.6630184,-64.47143363,10.6707,2312.01,11.0199,2.50057,1274.44,37,3,4,1.677675,0.98,5342.5,3.98927,6.972422,0.0915
1256,358248442,0.01,1,53.27047573,-56.58835157,10.4354,2150.18,18.9084,6.21151,1130.6,31,3,4,1.36786807,1.1,5924,4.2161,12.95583,0.188258
1257,358516596,0.01,1,283.3055177,24.12738257,10.2025,2011.6,3.24396,3.18959,13562.8,26,1,4,1.439174,1.016,5438.45,4.15924,74.21358,0.430221
1258,358557578,0.01,1,151.1487555,-42.90504242,11.2581,2288,14.9122,7.16902,2507.29,36,2,2,2.83633113,1.33,6183,3.65751,12.87304,0.327183
1259,359271092,0.01,1,140.4066725,-60.281953,7.66874,1544.08,7.57819,1.89835,360.433,9,3,4,0.525276,0.522473,3745,4.71536,7.298896,0.0354
1260,359496368,0.01,1,279.0996348,55.39196508,10.1358,1711.84,2.66702,3.29101,533.061,15,2,2,0.5028586,0.552175,4043.38,4.68726,8.673161,0.0832
1261,360630575,0.01,1,189.7766743,-74.57399088,8.7215,2339.66,9.18763,2.97644,698.347,38,3,1,0.985695541,1.06,5875,4.47808,8.814387,0.072
1262,360742636,0.01,1,294.6336536,-55.33010515,11.2474,1654.16,2.54961,2.6063,15235.4,13,2,3,1.12664163,1.01,5432,4.40835,135.1016,0.290309
1263,361413119,0.01,1,144.1503593,-61.58325473,10.1126,2286.87,6.07424,2.44359,6026.06,36,3,4,2.60248756,1.09,5473.5,3.70414,34.57519,1.22179
1264,362220495,0.01,1,286.2227,79.7553,9.863,1798.45,8.3442,2.9871,2467.72,18,3,3,0.699973,0.66347,3992.5,4.56973,8.034469,0.133599
1265,362709886,0.01,1,246.7995574,-69.34409623,9.5502,2363.15,4.72599,2.76489,6305.99,39,2,2,1.95602787,1.19,5904,3.9751,79.20628,0.730121
1266,363260203,0.01,0,147.3853609,-63.306525,9.0211,2281.81,1.20342,3.2117,454.427,36,3,4,1.74161,2.32,8712,4.32166,16.30749,0.0861
1267,363548415,0.01,1,171.5151726,1.230739865,11.9186,2528.16,6.76969,2.8125,2527.79,46,4,3,0.9321842,0.89,5104.5,4.4862,9.506205,0.12367
1268,363914762,0.01,1,89.23564967,-49.00693983,10.9582,2180.25,13.8658,6.55651,7475.64,32,3,4,1.51116335,1.42,6728.5,4.19884,42.88427,0.495552
1269,364075352,0.01,1,306.2231031,74.83731957,10.9591,2395.83,20.318,6.99467,3936.23,40,2,1,1.32574677,1.396,6042.3335,4.38005,21.85658,3.49733
1270,364107753,0.01,1,251.3619636,-71.83981631,7.0514,1628.09,3.90656,5.05062,292.086,12,2,2,1.30038321,1.13,6081.06641,4.25751,14.94016,1.20772
1271,364186197,0.01,1,313.5108771,72.58052171,8.82374,1740.86,4.42528,1.61159,2394.99,16,2,1,1.54960847,1.375,6122.15039,4.23289,27.85146,0.805794
1272,364395234,0.01,1,116.5014203,-61.87990607,11.7835,1543.98,1.37581,2.63956,7630.95,9,4,3,1.13820624,1.05,5468,4.37966,50.62487,0.583603
1273,365673804,0.01,1,313.3387408,64.22893912,8.3412,1796.54,10.3845,3.19155,410.927,18,2,1,1.32354355,1.3,6293.125,4.35142,7.609234,0.06
1274,365690646,0.01,1,81.54326368,6.912348108,10.094,1471.14,12.9826,1.53845,1282.05,6,1,4,1.53596687,1.511,6784.19531,4.21623,8.804259,0.0533
1275,365733349,0.01,1,313.1665785,65.60907873,9.93119,1712.36,2.69989,2.30287,2607.44,15,2,1,0.95911485,1.181,5354.575,4.57956,35.77122,0.106714
1276,365781372,0.01,1,81.92359009,7.918557394,10.0267,2174.38,1.13923,2.48631,4701.39,32,1,4,2.790115,2.42,7852.75,3.91641,49.85239,0.596513
1277,365938305,0.01,1,180.7291469,74.06113722,9.5966,1693.91,12.3037,3.27883,566.726,14,4,2,0.917642951,0.94,5353,4.50457,7.437515,0.0767
1278,366410512,0.01,1,126.4882816,11.51113428,11.6718,2238.74,11.9258,2.49969,4683.24,34,1,3,1.37264156,1.23,6529.98,4.17177,10.96769,1.24985
1279,366443426,0.01,1,126.6160385,10.08037056,8.4642,2503.63,15.5677,4.95168,320.235,46,1,3,1.38183188,1.261,6169,4.30502,11.94664,0.0949
1280,366443576,0.01,1,126.6240773,10.55540211,11.5679,2500.23,4.98951,1.36845,2332.49,46,1,3,1.5051446,1.21,6435.06738,4.09458,13.90273,0.456553
1281,366484980,0.01,1,126.8969359,11.6674735,9.15722,2506.56,13.7784,4.48021,307.312,46,1,3,1.46935964,1.221,6247.8,4.19069,10.40283,0.0722
1282,366568760,0.01,1,127.7628426,10.84758628,11.6522,2504.46,8.40856,4.93409,988.251,46,1,3,4.086474,,4845.07,,9.385426,0.302185
1283,366631954,0.01,1,130.1803318,10.9829448,11.1704,2500.22,4.73705,2.52682,1281.27,46,1,3,0.8219607,0.878,5069.23,4.58536,13.387,0.0875
1284,366989877,0.01,1,302.1141621,-54.31743291,8.4362,1664.97,15.5068,5.05606,623.899,13,2,3,1.19782567,1.14,6038,4.35792,13.64805,0.135809
1285,367366318,0.01,1,78.29553648,33.31816756,8.14847,1816.52,2.73478,3.43682,8561.57,19,1,4,1.88601816,1.45,6498.31,4.10398,242.8479,0.395322
1286,368435330,0.01,1,162.7771403,25.64116495,8.6259,1902.87,3.64543,2.31189,891.17,22,1,3,1.08501589,1.08,5836.45,4.42991,16.05844,0.0740233
1287,369327947,0.01,1,290.2265708,-82.55449139,10.1508,1654.61,2.02927,0.672844,1043.59,13,3,1,0.287497,0.262417,3312,4.93979,10.62897,0.0196
1288,369376388,0.01,1,59.85134796,-36.47612946,11.1869,2144.54,1.54116,1.84283,1549.65,31,3,1,0.774692,0.66,4205,4.47935,17.60829,0.425824
1289,369455629,0.01,1,311.6731661,-41.8208896,11.4513,2038.51,3.37711,2.4508,4515.16,27,1,1,1.338539,0.99,5456,4.21917,28.03285,0.142612
1290,369864738,0.01,1,163.6293884,-87.26969945,9.5162,2038.26,2.7787,1.93731,535.317,27,3,4,2.23310232,1.47,6320.05029,3.91688,10.55458,0.0422
1291,369965258,0.01,1,5.128514949,-61.38616165,11.3641,2063.93,2.11982,1.7632,1759.05,28,3,1,1.80145252,1.4,7022,3.98317,13.02622,0.451425
1292,370133522,0.01,1,306.9253392,-56.45698797,10.1165,1654.11,0.518206,0.716759,815.573,13,2,3,0.390989,0.381272,3536,4.83497,16.8529,0.0233
1293,370745311,0.01,1,144.5819331,-67.50520118,10.2355,2281.27,0.626193,1.01391,2014.67,36,3,4,0.8993116,1,5602.3,4.50409,23.17693,0.506953
1294,371188886,0.01,1,146.3978608,-66.68668484,10.3579,2283.48,9.12738,3.53013,4256.47,36,3,4,1.19450951,0.98,5400,4.28485,40.95064,0.200758
1295,371210825,0.01,1,111.5595692,32.38414683,10.9894,2500.38,0.403245,0.965726,809.112,46,1,4,0.841016352,0.665,4318.46631,4.36516,23.02798,0.0251
1296,371234684,0.01,1,110.1685677,37.14065078,11.7946,1842.84,3.923,3.30052,12793.1,20,1,4,1.21124351,1.19,6340.5,4.2858,69.02116,0.367824
1297,371443216,0.01,1,147.5800024,-66.11385905,8.0552,2282.44,2.82403,3.97264,8477.15,36,3,4,1.83611,2,8004.25,4.2113,252.9398,0.3985
1298,372068780,0.01,1,310.4434116,-68.13505942,7.8459,1661.41,9.02384,4.19924,220.991,13,2,2,2.85496688,1.19,6013.65,3.63371,6.630826,0.0916
1299,372172128,0.01,1,312.3398636,-70.48498624,11.3643,2036.51,1.1954,1.57523,1127.23,27,2,2,1.10283935,1.02,5462.1,4.4217,9.202374,0.051
1300,372730331,0.01,1,152.3303772,39.16254133,10.3774,2610.58,8.70668,2.60794,9244.32,48,1,1,1.7067281,1.3,6288.6665,4.10813,57.72103,1.30397
1301,372757221,0.01,1,162.8932354,81.32221276,9.9002,2391.74,2.59456,1.0175,790.383,40,4,2,1.390273,1.28,6378.94727,4.25515,9.626786,0.0285
1302,372913430,0.01,1,119.5335512,-60.78055245,8.3502,2155.57,13.4779,2.72547,3447.64,31,4,3,3.39086,2.66,9125.25,3.80233,35.49594,1.36273
1303,373017346,0.01,1,306.1340268,87.0708189,10.5801,2396.33,10.6902,3.63439,1194.68,40,3,3,1.18211019,1.054,5691.3,4.34318,12.92382,0.228475
1304,373424049,0.01,1,140.0567751,-53.11968071,8.6333,1543.47,0.962618,2.92083,247.454,9,3,1,1.82039,2.12,8047.5,4.24408,12.80871,0.0494273
1305,373693175,0.01,1,188.2662755,44.91533252,11.6281,1899.48,1.32735,2.23088,17640.5,22,2,1,1.099051,0.98,5476.37354,4.36832,148.9519,0.245358
1306,373844472,0.01,1,81.51685434,-67.23300017,11.0611,1326.06,0.919464,1.42926,9619.83,1,4,1,0.8327355,1,4957.77734,4.61212,97.02558,0.714629
1307,374095457,0.01,1,159.9331042,-48.996732,8.2158,1543.83,0.783908,2.06896,1032.54,9,2,2,,,9522.667,,46.29811,0.543333
1308,374200604,0.01,1,158.0734496,2.237929365,11.869,2525.8,0.759976,0.974735,2010.48,46,1,3,1.58987963,1.01,5713.35,4.00218,17.17956,0.487367
1309,375059587,0.01,1,100.1041403,-63.33924587,9.8192,2289.72,12.632,5.14978,486.176,36,4,3,1.22143316,1.06,5978.517,4.22596,7.769663,0.110416
1310,375223080,0.01,1,133.969038,-75.92623555,10.4291,2307.38,1.48233,2.21124,1969.77,37,3,4,2.43260741,1.56,7054.5,3.77988,31.70007,0.451707
1311,375225453,0.01,1,133.8270091,-73.17338975,10.11,2307.94,0.920953,1.86027,360.88,37,3,4,3.08558941,1.36,6081,3.64954,8.371316,0.0445
1312,375506058,0.01,1,316.2036028,55.58791928,7.79824,1712.68,2.65018,2.55601,5550.09,15,2,4,1.98898327,1.758,7400,4.10903,213.2316,0.776437
1313,375542276,0.01,1,294.0917659,19.63930549,9.47751,1684.82,3.07708,2.65868,9111.51,14,1,3,,,9311.333,,50.98518,0.73361
1314,376524552,0.01,1,188.9225797,27.21442296,11.1237,1899.87,3.71296,1.99354,17974.9,22,1,1,0.809688,0.756,4711.48047,4.49738,112.1691,0.487204
1315,377064495,0.01,1,148.1856212,6.216367869,9.5273,1527.06,10.7764,3.73658,1047.25,8,1,3,0.874735057,0.95,5353,4.56664,10.73485,0.133055
1316,377873569,0.01,1,294.3565562,38.94736551,11.0418,2421.14,3.84983,2.36055,1561.74,41,1,1,3.24025059,1.05,6077.3335,3.27448,11.28029,0.125849
1317,378159598,0.01,1,294.7226998,41.56512855,10.5819,2392.64,6.14045,2.34046,9245.87,40,2,4,1.87493,1.99,8298,4.19095,55.39822,1.17023
1318,379929661,0.01,1,130.5056508,3.710561941,9.6129,2232.98,4.78694,5.01504,7995.19,34,1,3,1.88077521,1.796,7662.6665,4.13122,138.308,0.409291
1319,379931600,0.01,1,293.4273331,29.59629733,9.5967,2393.51,2.92594,4.59504,5657.28,40,1,2,1.301998,,4884.49,,56.74068,2.29752
1320,380619414,0.01,1,175.9083675,6.563736724,10.15,2527.05,2.65568,2.6111,20259.2,46,4,4,,,5339,,321.6802,0.303896
1321,380783252,0.01,1,269.7144654,-60.92183441,9.7825,1660.54,9.44968,2.1766,23784,13,2,4,0.8941678,0.88,5312,4.4328,121.9376,1.0883
1322,380887434,0.01,1,19.47187782,5.473930727,9.16764,2447.83,0.39944,0.82952,365.276,42,3,2,0.9733785,0.483997,6032,4.74973,12.42802,0.0369
1323,380907135,0.01,1,19.55057547,2.70284758,10.5559,2450.12,4.0461,4.9095,7479.22,42,3,2,1.92515934,1.29,6078.6333,4.03266,98.48721,0.369849
1324,381714186,0.01,1,196.8331666,5.852309995,10.2173,1928.5,1.42482,1.44419,739.469,23,1,4,0.8340955,0.934,5403,4.55152,9.349036,0.0725
1325,381856447,0.01,1,322.2528733,-58.83619471,10.7218,2037.77,1.76901,1.0173,10110.2,27,2,3,0.6587556,0.75,4798.25635,4.62071,69.7955,0.508648
1326,381979901,0.01,0,77.60538545,-59.53574024,11.6577,1631.31,7.53442,2.56289,30.8622,12,4,1,1.27589,,6890,,0.0519,0.178656
1327,382068562,0.01,1,79.6569268,-55.88879648,11.3593,2045.88,12.1267,2.05777,18958,27,4,4,1.02433,1.01,5569.3335,4.44777,53.33051,1.02889
1328,382188882,0.01,1,81.35298266,-55.01990104,10.6559,1382.96,4.80058,2.01327,5337.05,3,4,4,1.56131721,1.3,6393.5,4.15424,31.00317,1.00664
1329,382200986,0.01,1,81.81870558,-54.94617374,11.8911,2063.18,13.1658,6.59249,6015.92,28,4,4,0.7190592,0.81,4930.548,4.61752,19.98059,0.456787
1330,382302241,0.01,0,83.34888085,-58.74520194,11.0264,2037.07,1.59772,2.46699,1231.47,27,4,4,0.7905646,0.87,5037.62354,4.60987,10.66272,1.23349
1331,382391899,0.01,1,43.68805946,-10.89806279,11.0529,1411.09,1.95512,1.80064,19769.7,4,1,1,0.898362637,0.969,5434,4.54195,162.1669,0.411183
1332,382474101,0.01,1,12.274293,-52.046527,10.179,1354.56,2.65221,3.86859,10652.1,2,2,1,,,,,151.1508,0.521067
1333,382626661,0.01,1,118.5696252,-65.44155025,9.6768,1333.49,17.6085,4.59045,752.614,1,4,3,0.828798354,0.9,5203,4.5742,10.99161,0.113597
1334,382980571,0.01,1,183.7049862,-63.08661199,10.1598,2307.54,1.74258,1.93361,1028.97,37,2,1,1.000624,1.03,5309.6665,4.49257,18.47795,0.173866
1335,383531859,0.01,0,216.1477295,-60.38359169,9.5918,2335.12,17.0613,4.06184,2913.61,38,2,2,2.14183,,9184.667,,21.05584,2.03092
1336,383721338,0.01,1,278.186561,43.25277498,10.4895,2422.82,20.3126,7.16544,5127.11,41,2,3,1.48617351,1.327,6402.125,4.22873,29.46708,0.450402
1337,384159646,0.01,1,243.7139802,-81.68046045,9.7556,2362.93,15.5343,5.07603,2550.1,39,3,1,1.35806942,1.41,6453.1,4.3114,21.55778,0.229872
1338,384549882,0.01,1,136.5277835,-54.9039529,8.802,2255.21,0.304256,1.01471,1048.6,35,3,4,2.51982,3.17,9272.333,4.13639,35.42936,0.0357
1339,384744828,0.01,1,258.9187048,-79.64813011,9.8062,2363.5,3.04213,1.59647,2054.31,39,3,1,2.71221113,1.37,5715.44971,3.81319,24.2701,0.798234
1340,384888319,0.01,1,16.96762659,12.88105235,10.1406,2448.51,5.87896,2.05962,1385.31,42,3,1,0.492759,0.490854,3840.41748,4.74375,10.59086,0.0684
1341,385332171,0.01,1,181.6928565,-16.51016056,10.9206,2290.57,9.74397,1.97644,6711.06,36,1,4,0.733012557,,5874.5,,25.96469,0.744532
1342,385624852,0.01,0,138.4023586,-55.1979711,8.0981,2261.8,16.6143,3.35804,7602.16,35,3,1,3.05175,2.3,8091.25,3.8307,134.1918,1.67902
1343,386131764,0.01,1,111.5904228,-13.92564106,11.6886,2229.36,6.06535,4.85965,2203.32,34,2,4,1.67013,1.85,8021,4.25974,9.801595,0.857483
1344,386259537,0.01,1,127.3872879,-12.94475187,11.3299,2228.94,5.61077,6.33848,6651.69,34,2,3,2.28459167,1.17,6013.5,3.81619,39.60843,0.450619
1345,386435344,0.01,1,127.9952517,-16.88491903,8.77728,1520.09,16.5965,2.96305,2377.91,8,2,4,1.864159,1.323,6493.075,4.01045,28.24761,1.48152
1346,387079085,0.01,1,217.0233744,-64.63419473,9.0039,2334.69,1.19242,5.24515,3863.05,38,2,2,2.07482886,1.35,6236.885,3.94807,121.1602,2.62257
1347,387259626,0.01,1,308.6699249,66.44029436,10.1543,1765.12,3.6231,2.76597,16929,17,2,1,1.350425,1.378,6458.78,4.3169,206.0079,0.680756
1348,387423096,0.01,1,41.72900166,10.02611215,11.0505,2447.73,0.318195,1.04179,386.702,46,4,2,0.6435619,0.66,4468.147,4.5065,13.62434,0.111313
1349,387834907,0.01,1,315.6690663,70.08030723,8.4239,1739.88,12.6581,7.5597,4694.58,16,2,1,,,5195.09326,,27.93771,3.77985
